,sentence_pair,alignment_type,source_sentence_ids,target_sentence_ids,source_ref,target_ref,source_pos,target_pos,source_case,target_case,pair_type,zero_pair_cost
2861,1362,one-to-one,dn_1399,hrd_1625,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2862,1362,one-to-one,dn_1399,hrd_1625,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2863,1363,one-to-many,dn_1400,hrd_1626 hrd_1627,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
2864,1363,one-to-many,dn_1400,hrd_1626 hrd_1627,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2865,1363,one-to-many,dn_1400,hrd_1626 hrd_1627,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2866,1363,one-to-many,dn_1400,hrd_1626 hrd_1627,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
2867,1364,one-to-one,dn_1401,hrd_1628,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
2868,1364,one-to-one,dn_1401,hrd_1628,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2869,1365,one-to-one,dn_1402,hrd_1629,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2870,1365,one-to-one,dn_1402,hrd_1629,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
2871,1365,one-to-one,dn_1402,hrd_1629,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2872,1366,one-to-many,dn_1403,hrd_1630 hrd_1631,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
2873,1366,one-to-many,dn_1403,hrd_1630 hrd_1631,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
2874,1366,one-to-many,dn_1403,hrd_1630 hrd_1631,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2875,1366,one-to-many,dn_1403,hrd_1630 hrd_1631,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2876,1367,one-to-one,dn_1404,hrd_1632,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2877,1367,one-to-one,dn_1404,hrd_1632,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.2321181858287138
2878,1367,one-to-one,dn_1404,hrd_1632,MISSING,Ippolita,MISSING,NULL,MISSING,nsubj,leftover_target,
2879,1368,one-to-one,dn_1405,hrd_1633,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2880,1368,one-to-one,dn_1405,hrd_1633,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2881,1368,one-to-one,dn_1405,hrd_1633,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.38665152824187016
2882,1368,one-to-one,dn_1405,hrd_1633,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.20547801771989235
2883,1368,one-to-one,dn_1405,hrd_1633,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
2884,1368,one-to-one,dn_1405,hrd_1633,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2885,1369,one-to-one,dn_1406,hrd_1634,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2886,1370,one-to-one,dn_1407,hrd_1635,Ippolita,Ippolita,PROPN,PROPN,vocative,vocative,explicit_full,
2887,1370,one-to-one,dn_1407,hrd_1635,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2888,1371,one-to-one,dn_1408,hrd_1636,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2889,1374,one-to-one,dn_1411,hrd_1639,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
2890,1374,one-to-one,dn_1411,hrd_1639,Giorgios-friend,Giorgios-friend,NOUN,NOUN,nsubj,obj,explicit_ref_pos,
2891,1375,one-to-one,dn_1412,hrd_1640,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
2892,1377,one-to-one,dn_1414,hrd_1642,Giorgios-friend,Giorgios-friend,NOUN,NOUN,nsubj,nsubj,explicit_full,
2893,1379,one-to-one,dn_1416,hrd_1644,Giorgios-friend,Giorgios-friend,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
2894,1379,one-to-one,dn_1416,hrd_1644,Giorgios-friend,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2895,1381,one-to-one,dn_1418,hrd_1647,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
2896,1381,one-to-one,dn_1418,hrd_1647,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
2897,1381,one-to-one,dn_1418,hrd_1647,Giorgios-friend,Giorgios-friend,NOUN,NOUN,nmod,nmod,explicit_full,
2898,1381,one-to-one,dn_1418,hrd_1647,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
2899,1384,one-to-one,dn_1421,hrd_1649,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2900,1384,one-to-one,dn_1421,hrd_1649,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2901,1387,one-to-one,dn_1424,hrd_1652,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
2902,1388,one-to-one,dn_1425,hrd_1653,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
2903,1390,one-to-one,dn_1427,hrd_1655,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2904,1390,one-to-one,dn_1427,hrd_1655,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2905,1391,one-to-one,dn_1428,hrd_1656,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
2906,1391,one-to-one,dn_1428,hrd_1656,MISSING,Giorgio,MISSING,PRON,MISSING,nsubj,leftover_target,
2907,1391,one-to-one,dn_1428,hrd_1656,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
2908,1392,one-to-one,dn_1429,hrd_1657,MISSING,Giorgio,MISSING,PRON,MISSING,nsubj,leftover_target,
2909,1392,one-to-one,dn_1429,hrd_1657,Ippolita,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
2910,1393,one-to-one,dn_1430,hrd_1658,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
2911,1393,one-to-one,dn_1430,hrd_1658,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
2912,1393,one-to-one,dn_1430,hrd_1658,Ippolita,Ippolita,PRON,NULL,nsubj,nsubj,zero_to_src_anchor,
2913,1394,one-to-one,dn_1431,hrd_1659,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
2914,1394,one-to-one,dn_1431,hrd_1659,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2915,1395,one-to-one,dn_1432,hrd_1660,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
2916,1395,one-to-one,dn_1432,hrd_1660,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2917,1395,one-to-one,dn_1432,hrd_1660,MISSING,Ippolita,MISSING,PRON,MISSING,obj,leftover_target,
2918,1397,one-to-one,dn_1434,hrd_1662,pilgrims,pilgrims,NOUN,NOUN,nsubj,nsubj,explicit_full,
2919,1397,one-to-one,dn_1434,hrd_1662,MISSING,pilgrims,MISSING,NULL,MISSING,nsubj,leftover_target,
2920,1398,one-to-one,dn_1435,hrd_1663,Ippolita,Ippolita,NOUN,PRON,obj,nmod,explicit_ref_only,
2921,1399,one-to-one,dn_1436,hrd_1664,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.1738837038477262
2922,1399,one-to-one,dn_1436,hrd_1664,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
2923,1399,one-to-one,dn_1436,hrd_1664,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2924,1400,one-to-one,dn_1437,hrd_1665,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
2925,1402,one-to-one,dn_1439,hrd_1667,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
2926,1405,one-to-one,dn_1442,hrd_1670,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
2927,1405,one-to-one,dn_1442,hrd_1670,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
2928,1405,one-to-one,dn_1442,hrd_1670,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2929,1406,one-to-one,dn_1443,hrd_1671,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2930,1406,one-to-one,dn_1443,hrd_1671,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
2931,1407,one-to-many,dn_1444,hrd_1672 hrd_1673,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.17572651299146505
2932,1407,one-to-many,dn_1444,hrd_1672 hrd_1673,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.5247274181590631
2933,1407,one-to-many,dn_1444,hrd_1672 hrd_1673,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
2934,1407,one-to-many,dn_1444,hrd_1672 hrd_1673,Ippolita,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
2935,1408,one-to-one,dn_1445,hrd_1674,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
2936,1411,one-to-one,dn_1448,hrd_1677,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
2937,1411,one-to-one,dn_1448,hrd_1677,MISSING,Giorgio,MISSING,PRON,MISSING,obj,leftover_target,
2938,1411,one-to-one,dn_1448,hrd_1677,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2939,1412,one-to-one,dn_1449,hrd_1678,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2940,1412,one-to-one,dn_1449,hrd_1678,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2941,1413,one-to-one,dn_1450,hrd_1679,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.4596478803799703
2942,1413,one-to-one,dn_1450,hrd_1679,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.4249476944024746
2943,1413,one-to-one,dn_1450,hrd_1679,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2944,1414,one-to-one,dn_1451,hrd_1680,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
2945,1415,one-to-many,dn_1452,hrd_1681 hrd_1682,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.3006895221360342
2946,1415,one-to-many,dn_1452,hrd_1681 hrd_1682,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.4592315051396467
2947,1415,one-to-many,dn_1452,hrd_1681 hrd_1682,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2948,1416,one-to-one,dn_1453,hrd_1683,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
2949,1416,one-to-one,dn_1453,hrd_1683,Ippolita,Ippolita,PRON,PRON,obj,nmod,explicit_ref_pos,
2950,1417,one-to-one,dn_1454,hrd_1684,Cristina,Cristina,PROPN,PROPN,nsubj,nsubj,explicit_full,
2951,1417,one-to-one,dn_1454,hrd_1684,Cristina,Cristina,NULL,NULL,nsubj,nsubj,zero_zero_single,
2952,1417,one-to-one,dn_1454,hrd_1684,Cristina,MISSING,NOUN,MISSING,nsubj,MISSING,leftover_source,
2953,1417,one-to-one,dn_1454,hrd_1684,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
2954,1417,one-to-one,dn_1454,hrd_1684,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
2955,1418,one-to-many,dn_1455,hrd_1685 hrd_1686 hrd_1687,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
2956,1418,one-to-many,dn_1455,hrd_1685 hrd_1686 hrd_1687,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.06016290889066808
2957,1418,one-to-many,dn_1455,hrd_1685 hrd_1686 hrd_1687,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.23202887089813456
2958,1418,one-to-many,dn_1455,hrd_1685 hrd_1686 hrd_1687,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2959,1418,one-to-many,dn_1455,hrd_1685 hrd_1686 hrd_1687,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
2960,1418,one-to-many,dn_1455,hrd_1685 hrd_1686 hrd_1687,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
2961,1418,one-to-many,dn_1455,hrd_1685 hrd_1686 hrd_1687,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
2962,1418,one-to-many,dn_1455,hrd_1685 hrd_1686 hrd_1687,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
2963,1419,one-to-one,dn_1456,hrd_1688,Cristina,Cristina,NOUN,NOUN,obj,obj,explicit_full,
2964,1419,one-to-one,dn_1456,hrd_1688,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.29675416850057756
2965,1419,one-to-one,dn_1456,hrd_1688,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
2966,1420,one-to-one,dn_1457,hrd_1689,Cristina,Cristina,DET,NOUN,nmod,nmod,explicit_ref_case,
2967,1420,one-to-one,dn_1457,hrd_1689,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2968,1420,one-to-one,dn_1457,hrd_1689,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
2969,1421,one-to-one,dn_1458,hrd_1690,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
2970,1421,one-to-one,dn_1458,hrd_1690,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
2971,1422,one-to-one,dn_1459,hrd_1691,MISSING,Giorgio,MISSING,PRON,MISSING,nsubj,leftover_target,
2972,1422,one-to-one,dn_1459,hrd_1691,Ippolita,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
2973,1425,one-to-one,dn_1462,hrd_1694,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
2974,1426,one-to-one,dn_1463,hrd_1695,Cristina,Cristina,NOUN,NOUN,obj,nsubj,explicit_ref_pos,
2975,1426,one-to-one,dn_1463,hrd_1695,Giorgio,Giorgio,PRON,PRON,obj,nsubj,explicit_ref_pos,
2976,1426,one-to-one,dn_1463,hrd_1695,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2977,1426,one-to-one,dn_1463,hrd_1695,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
2978,1426,one-to-one,dn_1463,hrd_1695,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
2979,1427,one-to-many,dn_1464,hrd_1696 hrd_1697,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
2980,1428,one-to-one,dn_1465,hrd_1698,boys,boys,NOUN,NOUN,nmod,nmod,explicit_full,
2981,1428,one-to-one,dn_1465,hrd_1698,women,women,NOUN,NOUN,nmod,nmod,explicit_full,
2982,1428,one-to-one,dn_1465,hrd_1698,women boys,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2983,1430,one-to-one,dn_1467,hrd_1701,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
2984,1430,one-to-one,dn_1467,hrd_1701,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
2985,1430,one-to-one,dn_1467,hrd_1701,Ippolita,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
2986,1431,one-to-one,dn_1468,hrd_1702,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
2987,1432,one-to-one,dn_1469,hrd_1703,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
2988,1432,one-to-one,dn_1469,hrd_1703,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
2989,1432,one-to-one,dn_1469,hrd_1703,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2990,1432,one-to-one,dn_1469,hrd_1703,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
2991,1433,one-to-one,dn_1470,hrd_1704,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
2992,1434,one-to-one,dn_1471,hrd_1705,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
2993,1434,one-to-one,dn_1471,hrd_1705,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
2994,1434,one-to-one,dn_1471,hrd_1705,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
2995,1435,one-to-one,dn_1472,hrd_1706,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
2996,1435,one-to-one,dn_1472,hrd_1706,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
2997,1435,one-to-one,dn_1472,hrd_1706,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
2998,1435,one-to-one,dn_1472,hrd_1706,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
2999,1435,one-to-one,dn_1472,hrd_1706,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
3000,1435,one-to-one,dn_1472,hrd_1706,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
3001,1435,one-to-one,dn_1472,hrd_1706,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
3002,1435,one-to-one,dn_1472,hrd_1706,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
3003,1435,one-to-one,dn_1472,hrd_1706,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.24322663352742202
3004,1435,one-to-one,dn_1472,hrd_1706,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.19377872920074074
3005,1435,one-to-one,dn_1472,hrd_1706,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.32574979996093634
3006,1435,one-to-one,dn_1472,hrd_1706,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.2061961862848692
3007,1435,one-to-one,dn_1472,hrd_1706,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.29912651671476365
3008,1435,one-to-one,dn_1472,hrd_1706,Ippolita,Ippolita,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
3009,1435,one-to-one,dn_1472,hrd_1706,MISSING,Ippolita,MISSING,PRON,MISSING,nsubj,leftover_target,
3010,1437,one-to-many,dn_1474,hrd_1708 hrd_1709,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
3011,1437,one-to-many,dn_1474,hrd_1708 hrd_1709,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
3012,1437,one-to-many,dn_1474,hrd_1708 hrd_1709,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.36957479689759437
3013,1437,one-to-many,dn_1474,hrd_1708 hrd_1709,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
3014,1438,one-to-one,dn_1475,hrd_1710,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
3015,1438,one-to-one,dn_1475,hrd_1710,Giorgio,MISSING,PRON-REFLEX,MISSING,obj,MISSING,leftover_source,
3016,1438,one-to-one,dn_1475,hrd_1710,MISSING,Giorgio,MISSING,PRON,MISSING,nmod,leftover_target,
3017,1439,one-to-many,dn_1476,hrd_1711 hrd_1712,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
3018,1439,one-to-many,dn_1476,hrd_1711 hrd_1712,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
3019,1439,one-to-many,dn_1476,hrd_1711 hrd_1712,Giorgio,MISSING,PRON,MISSING,nsubj,MISSING,leftover_source,
3020,1442,one-to-one,dn_1479,hrd_1715,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
3021,1442,one-to-one,dn_1479,hrd_1715,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
3022,1442,one-to-one,dn_1479,hrd_1715,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
3023,1443,one-to-one,dn_1480,hrd_1716,Giorgio,Giorgio,PRON,PRON,obj,nsubj,explicit_ref_pos,
3024,1443,one-to-one,dn_1480,hrd_1716,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
3025,1445,one-to-one,dn_1482,hrd_1718,Giorgio,Giorgio,PRON,PRON,nsubj,nsubj,explicit_full,
3026,1445,one-to-one,dn_1482,hrd_1718,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
3027,1446,many-to-one,dn_1483 dn_1484,hrd_1719,Giorgio,Giorgio,PRON,PRON,nsubj,obj,explicit_ref_pos,
3028,1446,many-to-one,dn_1483 dn_1484,hrd_1719,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
3029,1446,many-to-one,dn_1483 dn_1484,hrd_1719,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
3030,1446,many-to-one,dn_1483 dn_1484,hrd_1719,MISSING,Giorgio,MISSING,NULL,MISSING,nsubj,leftover_target,
3031,1446,many-to-one,dn_1483 dn_1484,hrd_1719,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
3032,1446,many-to-one,dn_1483 dn_1484,hrd_1719,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
3033,1446,many-to-one,dn_1483 dn_1484,hrd_1719,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
3034,1446,many-to-one,dn_1483 dn_1484,hrd_1719,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
3035,1447,one-to-one,dn_1485,hrd_1720,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
3036,1447,one-to-one,dn_1485,hrd_1720,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
3037,1447,one-to-one,dn_1485,hrd_1720,Ippolita,Ippolita,DET,PRON,nmod,nmod,explicit_ref_case,
3038,1447,one-to-one,dn_1485,hrd_1720,Ippolita,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
3039,1448,one-to-one,dn_1486,hrd_1721,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
3040,1449,one-to-one,dn_1487,hrd_1722,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
3041,1450,one-to-one,dn_1488,hrd_1723,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.20962431711309096
3042,1450,one-to-one,dn_1488,hrd_1723,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.2525795616647777
3043,1450,one-to-one,dn_1488,hrd_1723,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
3044,1451,one-to-many,dn_1489,hrd_1724 hrd_1725,Giorgio,Giorgio,PRON,PRON,nmod,nmod,explicit_full,
3045,1452,one-to-one,dn_1490,hrd_1726,Giorgio,Giorgio,PRON,PRON,obj,nmod,explicit_ref_pos,
3046,1453,one-to-one,dn_1491,hrd_1727,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
3047,1454,one-to-one,dn_1492,hrd_1728,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_single,
3048,1455,one-to-many,dn_1493,hrd_1729 hrd_1730,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
3049,1456,one-to-one,dn_1494,hrd_1731,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
3050,1458,one-to-one,dn_1496,hrd_1733,Giorgio,Giorgio,PRON,PRON,nmod,nmod,explicit_full,
3051,1458,one-to-one,dn_1496,hrd_1733,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
3052,1459,one-to-one,dn_1497,hrd_1734,Demetrio,Demetrio,PROPN,NOUN,nmod,nmod,explicit_ref_case,
3053,1459,one-to-one,dn_1497,hrd_1734,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
3054,1459,one-to-one,dn_1497,hrd_1734,Giorgio,MISSING,DET,MISSING,nmod,MISSING,leftover_source,
3055,1460,one-to-one,dn_1498,hrd_1735,Giorgio,Giorgio,PRON,PRON,nmod,nmod,explicit_full,
3056,1460,one-to-one,dn_1498,hrd_1735,Giorgio,Giorgio,PRON,PRON,nmod,nmod,explicit_full,
3057,1462,one-to-many,dn_1500,hrd_1737 hrd_1738,Giorgio,Giorgio,NULL,NULL,nsubj,nsubj,zero_zero_semantic,0.14003584586951007
3058,1462,one-to-many,dn_1500,hrd_1737 hrd_1738,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
3059,1463,one-to-one,dn_1501,hrd_1739,Giorgio,Giorgio,PROPN,PROPN,nsubj,nsubj,explicit_full,
3060,1463,one-to-one,dn_1501,hrd_1739,Ippolita,Ippolita,PROPN,PROPN,obj,nmod,explicit_ref_pos,
3061,1464,one-to-one,dn_1502 dn_1503,hrd_1740 hrd_1741,Giorgio,Giorgio,PRON,PRON,obj,obj,explicit_full,
3062,1464,one-to-one,dn_1502 dn_1503,hrd_1740 hrd_1741,Giorgio,MISSING,PRON,MISSING,obj,MISSING,leftover_source,
3063,1464,one-to-one,dn_1502 dn_1503,hrd_1740 hrd_1741,Ippolita,Ippolita,PRON,PRON,nsubj,nsubj,explicit_full,
3064,1464,one-to-one,dn_1502 dn_1503,hrd_1740 hrd_1741,Ippolita,Ippolita,NOUN,PRON,nsubj,nmod,explicit_ref_only,
3065,1465,one-to-one,dn_1504,hrd_1742,Ippolita,Ippolita,NULL,NULL,nsubj,nsubj,zero_zero_single,
3066,1466,one-to-one,dn_1505,hrd_1743,Ippolita,Ippolita,PRON,PRON,obj,obj,explicit_full,
3067,1467,one-to-one,dn_1506,hrd_1744,Ippolita,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
3068,1467,one-to-one,dn_1506,hrd_1744,MISSING,Ippolita,MISSING,PRON,MISSING,nmod,leftover_target,
3069,1468,one-to-many,dn_1507,hrd_1745 hrd_1746,Giorgio,Giorgio,DET,PRON,nmod,nmod,explicit_ref_case,
3070,1468,one-to-many,dn_1507,hrd_1745 hrd_1746,Giorgio,Giorgio,NULL,PRON,nsubj,nsubj,zero_to_tgt_anchor,
3071,1469,one-to-one,dn_1508,hrd_1747,Giorgio,MISSING,NULL,MISSING,nsubj,MISSING,leftover_source,
3072,1469,one-to-one,dn_1508,hrd_1747,MISSING,Giorgio,MISSING,PRON,MISSING,obj,leftover_target,
